EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1631709067.161935,202644.667,34033,3,PI,1,100,158867
1631709067.205354,202688.000,34033,3,PI,1,100,158660
1631709067.243762,202726.333,34051,3,PI,1,100,158552
1631709067.282170,202764.667,34051,3,PI,1,100,158481
1631709067.320579,202803.000,34051,3,PI,1,100,158491
1631709067.361158,202843.500,34070,2,PI,1,100,158497
1631709067.401737,202884.000,34070,2,PI,1,100,158505
1631709067.440480,202922.667,34088,3,PI,1,100,158489
1631709067.479222,202961.333,34088,3,PI,1,100,158531
1631709067.517965,203000.000,34088,3,PI,1,100,158516
1631709067.555371,203037.333,34107,3,PI,1,100,158492
1631709067.592777,203074.667,34107,3,PI,1,100,158494
1631709067.630184,203112.000,34107,3,PI,1,100,158472
1631709067.671765,203153.500,34123,2,PI,1,100,158509
1631709067.713346,203195.000,34123,2,PI,1,100,158518
1631709067.751421,203233.000,34142,3,PI,1,100,158505
1631709067.789495,203271.000,34142,3,PI,1,100,158508
1631709067.827569,203309.000,34142,3,PI,1,100,158482
1631709067.868650,203350.000,34160,2,PI,1,100,158526
1631709067.909730,203391.000,34160,2,PI,1,100,158484
1631709067.948138,203429.333,34180,3,PI,1,100,158488
1631709067.986547,203467.667,34180,3,PI,1,100,158521
1631709068.024955,203506.000,34180,3,PI,1,100,158529
1631709068.063030,203544.000,34196,3,PI,1,100,158609
1631709068.101104,203582.000,34196,3,PI,1,100,158674
1631709068.139179,203620.000,34196,3,PI,1,100,158667
1631709068.179257,203660.000,34215,2,PI,1,100,158646
1631709068.219335,203700.000,34215,2,PI,1,100,158623
1631709068.257744,203738.333,34233,3,PI,1,100,158568
1631709068.296152,203776.667,34233,3,PI,1,100,158536
1631709068.334560,203815.000,34233,3,PI,1,100,158506
1631709068.375641,203856.000,34252,2,PI,1,100,158471
1631709068.416721,203897.000,34252,2,PI,1,100,158429
1631709068.455129,203935.333,34270,3,PI,1,100,158464
1631709068.493538,203973.667,34270,3,PI,1,100,158542
1631709068.531946,204012.000,34270,3,PI,1,100,158667
1631709068.570020,204050.000,34287,3,PI,1,100,158773
1631709068.608095,204088.000,34287,3,PI,1,100,158822
1631709068.646169,204126.000,34287,3,PI,1,100,158909
1631709068.686749,204166.500,34305,2,PI,1,100,159036
1631709068.727328,204207.000,34305,2,PI,1,100,159137
1631709068.768659,204248.250,34327,4,PI,1,100,159178
1631709068.809989,204289.500,34327,4,PI,1,100,159221
1631709068.851320,204330.750,34327,4,PI,1,100,159332
1631709068.892651,204372.000,34327,4,PI,1,100,159381
1631709068.931059,204410.333,34346,3,PI,1,100,159372
1631709068.969468,204448.667,34346,3,PI,1,100,159368
1631709069.007876,204487.000,34346,3,PI,1,100,159331
1631709069.048455,204527.500,34365,2,PI,1,100,159324
1631709069.089035,204568.000,34365,2,PI,1,100,159293
1631709069.127443,204606.333,34383,3,PI,1,100,159224
1631709069.165852,204644.667,34383,3,PI,1,100,159169
1631709069.204260,204683.000,34383,3,PI,1,100,159092
1631709069.241666,204720.333,34400,3,PI,1,100,159009
1631709069.279073,204757.667,34400,3,PI,1,100,158958
1631709069.316479,204795.000,34400,3,PI,1,100,158839
1631709069.357559,204836.000,34418,2,PI,1,100,158803
1631709069.398640,204877.000,34418,2,PI,1,100,158810
1631709069.436714,204915.000,34437,3,PI,1,100,158839
1631709069.474789,204953.000,34437,3,PI,1,100,158829
1631709069.512863,204991.000,34437,3,PI,1,100,158808
1631709069.554444,205032.500,34455,2,PI,1,100,158785
1631709069.596025,205074.000,34455,2,PI,1,100,158781
1631709069.634100,205112.000,34474,3,PI,1,100,158694
1631709069.672174,205150.000,34474,3,PI,1,100,158663
1631709069.710249,205188.000,34474,3,PI,1,100,158692
1631709069.748323,205226.000,34490,3,PI,1,100,158722
1631709069.786397,205264.000,34490,3,PI,1,100,158706
1631709069.824472,205302.000,34490,3,PI,1,100,158606
1631709069.865051,205342.500,34509,2,PI,1,100,158526
1631709069.905631,205383.000,34509,2,PI,1,100,158487
1631709069.943705,205421.000,34528,3,PI,1,100,158541
1631709069.981779,205459.000,34528,3,PI,1,100,158670
1631709070.019854,205497.000,34528,3,PI,1,100,158825
1631709070.060433,205537.500,34547,2,PI,1,100,158721
1631709070.101012,205578.000,34547,2,PI,1,100,158781
1631709070.139087,205616.000,34563,3,PI,1,100,158915
1631709070.177161,205654.000,34563,3,PI,1,100,159007
1631709070.215236,205692.000,34563,3,PI,1,100,159142
1631709070.256316,205733.000,34582,2,PI,1,100,159241
1631709070.297396,205774.000,34582,2,PI,1,100,159215
1631709070.335471,205812.000,34600,3,PI,1,100,159170
1631709070.373545,205850.000,34600,3,PI,1,100,159218
1631709070.411619,205888.000,34600,3,PI,1,100,159268
1631709070.452700,205929.000,34619,2,PI,1,100,159303
1631709070.493780,205970.000,34619,2,PI,1,100,159265
1631709070.532188,206008.333,34637,3,PI,1,100,159230
1631709070.570597,206046.667,34637,3,PI,1,100,159174
1631709070.609005,206085.000,34637,3,PI,1,100,159093
1631709070.650085,206126.000,34654,2,PI,1,100,158984
1631709070.691166,206167.000,34654,2,PI,1,100,158924
1631709070.729574,206205.333,34672,3,PI,1,100,158909
1631709070.767982,206243.667,34672,3,PI,1,100,158865
1631709070.806391,206282.000,34672,3,PI,1,100,158853
1631709070.849475,206325.000,34692,3,PI,1,100,158844
1631709070.892559,206368.000,34692,3,PI,1,100,158809
1631709070.935643,206411.000,34692,3,PI,1,100,158729
1631709070.968207,206443.500,34710,2,PI,1,100,158603
1631709071.000771,206476.000,34710,2,PI,1,100,158517
1631709071.043855,206519.000,34727,3,PI,1,100,158434
1631709071.086939,206562.000,34727,3,PI,1,100,158332
1631709071.130023,206605.000,34727,3,PI,1,100,158294
1631709071.163589,206638.500,34745,2,PI,1,100,158282
1631709071.197155,206672.000,34745,2,PI,1,100,158281
1631709071.240907,206715.667,34764,3,PI,1,100,158323
1631709071.284659,206759.333,34764,3,PI,1,100,158334
1631709071.328411,206803.000,34764,3,PI,1,100,158324
1631709071.366485,206841.000,34782,3,PI,1,100,158354
1631709071.404560,206879.000,34782,3,PI,1,100,158379
1631709071.442634,206917.000,34782,3,PI,1,100,158383
1631709071.483715,206958.000,34799,2,PI,1,100,158386
1631709071.524795,206999.000,34799,2,PI,1,100,158304
1631709071.562869,207037.000,34817,3,PI,1,100,158282
1631709071.600944,207075.000,34817,3,PI,1,100,158307
1631709071.639018,207113.000,34817,3,PI,1,100,158338
1631709071.679096,207153.000,34836,2,PI,1,100,158367
1631709071.719175,207193.000,34836,2,PI,1,100,158386
1631709071.758251,207232.000,34854,3,PI,1,100,158426
1631709071.797327,207271.000,34854,3,PI,1,100,158450
1631709071.836404,207310.000,34854,3,PI,1,100,158478
1631709071.873810,207347.333,34874,3,PI,1,100,158475
1631709071.911217,207384.667,34874,3,PI,1,100,158536
1631709071.948623,207422.000,34874,3,PI,1,100,158596
1631709071.990204,207463.500,34890,2,PI,1,100,158605
1631709072.031785,207505.000,34890,2,PI,1,100,158631
1631709072.069526,207542.667,34909,3,PI,1,100,158577
1631709072.107266,207580.333,34909,3,PI,1,100,158556
1631709072.145007,207618.000,34909,3,PI,1,100,158521
1631709072.185586,207658.500,34927,2,PI,1,100,158491
1631709072.226166,207699.000,34927,2,PI,1,100,158418
1631709072.264908,207737.667,34946,3,PI,1,100,158414
1631709072.303650,207776.333,34946,3,PI,1,100,158387
1631709072.342393,207815.000,34946,3,PI,1,100,158376
1631709072.380467,207853.000,34962,3,PI,1,100,158382
1631709072.418541,207891.000,34962,3,PI,1,100,158376
1631709072.456616,207929.000,34962,3,PI,1,100,158377
1631709072.497195,207969.500,34981,2,PI,1,100,158376
1631709072.537774,208010.000,34981,2,PI,1,100,158361
1631709072.575849,208048.000,34999,3,PI,1,100,158379
1631709072.613923,208086.000,34999,3,PI,1,100,158369
1631709072.651998,208124.000,34999,3,PI,1,100,158351
1631709072.692577,208164.500,35018,2,PI,1,100,158385
1631709072.733156,208205.000,35018,2,PI,1,100,158250
1631709072.771899,208243.667,35036,3,PI,1,100,158216
1631709072.810641,208282.333,35036,3,PI,1,100,158182
1631709072.849383,208321.000,35036,3,PI,1,100,158161
1631709072.889963,208361.500,35054,2,PI,1,100,158180
1631709072.930542,208402.000,35054,2,PI,1,100,158184
1631709072.968282,208439.667,35072,3,PI,1,100,158214
1631709073.006023,208477.333,35072,3,PI,1,100,158233
1631709073.043763,208515.000,35072,3,PI,1,100,158209
1631709073.084843,208556.000,35091,2,PI,1,100,158236
1631709073.125924,208597.000,35091,2,PI,1,100,158255
1631709073.163998,208635.000,35109,3,PI,1,100,158271
1631709073.202073,208673.000,35109,3,PI,1,100,158305
1631709073.240147,208711.000,35109,3,PI,1,100,158291
1631709073.280726,208751.500,35126,2,PI,1,100,158349
1631709073.321306,208792.000,35126,2,PI,1,100,158376
1631709073.359714,208830.333,35144,3,PI,1,100,158417
1631709073.398122,208868.667,35144,3,PI,1,100,158394
1631709073.436531,208907.000,35144,3,PI,1,100,158269
1631709073.479949,208950.333,35163,3,PI,1,100,158254
1631709073.523367,208993.667,35163,3,PI,1,100,158262
1631709073.566785,209037.000,35163,3,PI,1,100,158281
1631709073.599349,209069.500,35181,2,PI,1,100,158270
1631709073.631913,209102.000,35181,2,PI,1,100,158302
1631709073.674997,209145.000,35198,3,PI,1,100,158286
1631709073.718081,209188.000,35198,3,PI,1,100,158325
1631709073.761165,209231.000,35198,3,PI,1,100,158340
1631709073.794230,209264.000,35217,2,PI,1,100,158355
1631709073.827294,209297.000,35217,2,PI,1,100,158352
1631709073.866771,209336.400,35241,5,PI,1,100,158357
1631709073.906249,209375.800,35241,5,PI,1,100,158412
1631709073.945726,209415.200,35241,5,PI,1,100,158434
1631709073.985203,209454.600,35241,5,PI,1,100,158452
1631709074.024680,209494.000,35241,5,PI,1,100,158475
1631709074.065760,209535.000,35259,2,PI,1,100,158478
1631709074.106841,209576.000,35259,2,PI,1,100,158531
1631709074.144915,209614.000,35278,3,PI,1,100,158451
1631709074.182990,209652.000,35278,3,PI,1,100,158399
1631709074.221064,209690.000,35278,3,PI,1,100,158364
1631709074.261643,209730.500,35296,2,PI,1,100,158368
1631709074.302222,209771.000,35296,2,PI,1,100,158403
1631709074.340297,209809.000,35315,3,PI,1,100,158420
1631709074.378371,209847.000,35315,3,PI,1,100,158429
1631709074.416446,209885.000,35315,3,PI,1,100,158415
1631709074.458027,209926.500,35331,2,PI,1,100,158463
1631709074.499608,209968.000,35331,2,PI,1,100,158460
1631709074.537683,210006.000,35350,3,PI,1,100,158493
1631709074.575757,210044.000,35350,3,PI,1,100,158507
1631709074.613832,210082.000,35350,3,PI,1,100,158515
1631709074.654912,210123.000,35368,2,PI,1,100,158532
1631709074.695992,210164.000,35368,2,PI,1,100,158550
1631709074.733398,210201.333,35387,3,PI,1,100,158565
1631709074.770805,210238.667,35387,3,PI,1,100,158562
1631709074.808211,210276.000,35387,3,PI,1,100,158595
1631709074.851629,210319.333,35404,3,PI,1,100,158511
1631709074.895048,210362.667,35404,3,PI,1,100,158472
1631709074.938466,210406.000,35404,3,PI,1,100,158461
1631709074.971530,210439.000,35423,2,PI,1,100,158462
1631709075.004595,210472.000,35423,2,PI,1,100,158476
1631709075.048681,210516.000,35441,3,PI,1,100,158482
1631709075.092767,210560.000,35441,3,PI,1,100,158517
1631709075.136854,210604.000,35441,3,PI,1,100,158555
1631709075.169918,210637.000,35460,2,PI,1,100,158561
1631709075.202983,210670.000,35460,2,PI,1,100,158545
1631709075.246067,210713.000,35478,3,PI,1,100,158543
1631709075.289151,210756.000,35478,3,PI,1,100,158550
1631709075.332235,210799.000,35478,3,PI,1,100,158569
1631709075.369976,210836.667,35495,3,PI,1,100,158608
1631709075.407716,210874.333,35495,3,PI,1,100,158601
1631709075.445457,210912.000,35495,3,PI,1,100,158618
1631709075.487038,210953.500,35513,2,PI,1,100,158614
1631709075.528619,210995.000,35513,2,PI,1,100,158575
1631709075.566694,211033.000,35532,3,PI,1,100,158584
1631709075.604768,211071.000,35532,3,PI,1,100,158552
1631709075.642842,211109.000,35532,3,PI,1,100,158558
1631709075.683923,211150.000,35550,2,PI,1,100,158587
1631709075.725003,211191.000,35550,2,PI,1,100,158592
1631709075.763077,211229.000,35568,3,PI,1,100,158583
1631709075.801152,211267.000,35568,3,PI,1,100,158529
1631709075.839226,211305.000,35568,3,PI,1,100,158577
1631709075.877301,211343.000,35586,3,PI,1,100,158610
1631709075.915375,211381.000,35586,3,PI,1,100,158625
1631709075.953449,211419.000,35586,3,PI,1,100,158641
1631709075.994029,211459.500,35605,2,PI,1,100,158622
1631709076.034608,211500.000,35605,2,PI,1,100,158675
1631709076.073350,211538.667,35623,3,PI,1,100,158711
1631709076.112093,211577.333,35623,3,PI,1,100,158654
1631709076.150835,211616.000,35623,3,PI,1,100,158605
1631709076.190913,211656.000,35642,2,PI,1,100,158612
1631709076.230992,211696.000,35642,2,PI,1,100,158600
1631709076.269066,211734.000,35658,3,PI,1,100,158585
1631709076.307141,211772.000,35658,3,PI,1,100,158613
1631709076.345215,211810.000,35658,3,PI,1,100,158600
1631709076.382955,211847.667,35677,3,PI,1,100,158604
1631709076.420696,211885.333,35677,3,PI,1,100,158618
1631709076.458436,211923.000,35677,3,PI,1,100,158620
1631709076.499516,211964.000,35695,2,PI,1,100,158619
1631709076.540597,212005.000,35695,2,PI,1,100,158631
1631709076.579005,212043.333,35714,3,PI,1,100,158628
1631709076.617414,212081.667,35714,3,PI,1,100,158651
1631709076.655822,212120.000,35714,3,PI,1,100,158655
1631709076.696902,212161.000,35730,2,PI,1,100,158605
1631709076.737983,212202.000,35730,2,PI,1,100,158549
1631709076.776057,212240.000,35750,3,PI,1,100,158552
1631709076.814131,212278.000,35750,3,PI,1,100,158541
1631709076.852206,212316.000,35750,3,PI,1,100,158521
1631709076.889946,212353.667,35768,3,PI,1,100,158508
1631709076.927687,212391.333,35768,3,PI,1,100,158477
1631709076.965427,212429.000,35768,3,PI,1,100,158506
1631709077.006507,212470.000,35787,2,PI,1,100,158533
1631709077.047588,212511.000,35787,2,PI,1,100,158544
1631709077.085996,212549.333,35803,3,PI,1,100,158557
1631709077.124404,212587.667,35803,3,PI,1,100,158539
1631709077.162813,212626.000,35803,3,PI,1,100,158574
1631709077.203392,212666.500,35822,2,PI,1,100,158563
1631709077.243971,212707.000,35822,2,PI,1,100,158515
1631709077.282046,212745.000,35840,3,PI,1,100,158470
1631709077.320120,212783.000,35840,3,PI,1,100,158409
1631709077.358195,212821.000,35840,3,PI,1,100,158411
1631709077.398273,212861.000,35859,2,PI,1,100,158383
1631709077.438351,212901.000,35859,2,PI,1,100,158378
1631709077.476760,212939.333,35877,3,PI,1,100,158369
1631709077.515168,212977.667,35877,3,PI,1,100,158386
1631709077.553576,213016.000,35877,3,PI,1,100,158401
1631709077.594657,213057.000,35894,2,PI,1,100,158392
1631709077.635737,213098.000,35894,2,PI,1,100,158391
1631709077.674479,213136.667,35912,3,PI,1,100,158420
1631709077.713222,213175.333,35912,3,PI,1,100,158421
1631709077.751964,213214.000,35912,3,PI,1,100,158419
1631709077.792543,213254.500,35932,2,PI,1,100,158365
1631709077.833123,213295.000,35932,2,PI,1,100,158328
1631709077.876875,213338.667,35950,3,PI,1,100,158310
1631709077.920627,213382.333,35950,3,PI,1,100,158291
1631709077.964379,213426.000,35950,3,PI,1,100,158283
1631709078.001786,213463.333,35967,3,PI,1,100,158292
1631709078.039192,213500.667,35967,3,PI,1,100,158289
1631709078.076599,213538.000,35967,3,PI,1,100,158294
1631709078.118180,213579.500,35985,2,PI,1,100,158290
1631709078.159761,213621.000,35985,2,PI,1,100,158258
1631709078.197501,213658.667,36004,3,PI,1,100,158292
1631709078.235242,213696.333,36004,3,PI,1,100,158292
1631709078.272982,213734.000,36004,3,PI,1,100,158294
1631709078.314564,213775.500,36022,2,PI,1,100,158267
1631709078.356145,213817.000,36022,2,PI,1,100,158192
1631709078.394219,213855.000,36041,3,PI,1,100,158191
1631709078.432294,213893.000,36041,3,PI,1,100,158179
1631709078.470368,213931.000,36041,3,PI,1,100,158176
1631709078.508442,213969.000,36057,3,PI,1,100,158169
1631709078.546517,214007.000,36057,3,PI,1,100,158187
1631709078.584591,214045.000,36057,3,PI,1,100,158193
1631709078.625170,214085.500,36076,2,PI,1,100,158206
1631709078.665750,214126.000,36076,2,PI,1,100,158210
1631709078.704492,214164.667,36095,3,PI,1,100,158189
1631709078.743235,214203.333,36095,3,PI,1,100,158248
1631709078.781977,214242.000,36095,3,PI,1,100,158266
1631709078.822556,214282.500,36114,2,PI,1,100,158235
1631709078.863136,214323.000,36114,2,PI,1,100,158291
1631709078.901544,214361.333,36130,3,PI,1,100,158248
1631709078.939952,214399.667,36130,3,PI,1,100,158255
1631709078.978361,214438.000,36130,3,PI,1,100,158221
1631709079.018940,214478.500,36154,4,PI,1,100,158194
1631709079.059519,214519.000,36154,4,PI,1,100,158196
1631709079.100099,214559.500,36154,4,PI,1,100,158160
1631709079.140678,214600.000,36154,4,PI,1,100,158198
1631709079.173242,214632.500,36172,2,PI,1,100,158200
1631709079.205805,214665.000,36172,2,PI,1,100,158212
1631709079.249557,214708.667,36191,3,PI,1,100,158209
1631709079.293310,214752.333,36191,3,PI,1,100,158177
1631709079.337062,214796.000,36191,3,PI,1,100,158240
1631709079.370126,214829.000,36209,2,PI,1,100,158240
1631709079.403191,214862.000,36209,2,PI,1,100,158276
1631709079.446943,214905.667,36228,3,PI,1,100,158283
1631709079.490695,214949.333,36228,3,PI,1,100,158247
1631709079.534447,214993.000,36228,3,PI,1,100,158228
1631709079.572522,215031.000,36244,3,PI,1,100,158211
1631709079.610596,215069.000,36244,3,PI,1,100,158203
1631709079.648671,215107.000,36244,3,PI,1,100,158184
1631709079.689751,215148.000,36263,2,PI,1,100,158205
1631709079.730831,215189.000,36263,2,PI,1,100,158248
1631709079.768906,215227.000,36282,3,PI,1,100,158253
1631709079.806980,215265.000,36282,3,PI,1,100,158253
1631709079.845054,215303.000,36282,3,PI,1,100,158235
1631709079.886135,215344.000,36301,2,PI,1,100,158263
1631709079.927215,215385.000,36301,2,PI,1,100,158305
1631709079.965289,215423.000,36319,3,PI,1,100,158321
1631709080.003364,215461.000,36319,3,PI,1,100,158316
1631709080.041438,215499.000,36319,3,PI,1,100,158307
1631709080.079513,215537.000,36336,3,PI,1,100,158332
1631709080.117587,215575.000,36336,3,PI,1,100,158287
1631709080.155662,215613.000,36336,3,PI,1,100,158252
1631709080.196742,215654.000,36354,2,PI,1,100,158208
1631709080.237822,215695.000,36354,2,PI,1,100,158207
1631709080.275563,215732.667,36373,3,PI,1,100,158240
1631709080.313303,215770.333,36373,3,PI,1,100,158246
1631709080.351043,215808.000,36373,3,PI,1,100,158268
1631709080.392625,215849.500,36391,2,PI,1,100,158253
1631709080.434206,215891.000,36391,2,PI,1,100,158270
1631709080.472614,215929.333,36408,3,PI,1,100,158309
1631709080.511023,215967.667,36408,3,PI,1,100,158333
1631709080.549431,216006.000,36408,3,PI,1,100,158351
1631709080.590511,216047.000,36426,2,PI,1,100,158348
1631709080.631592,216088.000,36426,2,PI,1,100,158391
1631709080.669332,216125.667,36446,3,PI,1,100,158399
1631709080.707072,216163.333,36446,3,PI,1,100,158428
1631709080.744813,216201.000,36446,3,PI,1,100,158429
1631709080.783221,216239.333,36464,3,PI,1,100,158336
1631709080.821630,216277.667,36464,3,PI,1,100,158349
1631709080.860038,216316.000,36464,3,PI,1,100,158326
1631709080.900116,216356.000,36481,2,PI,1,100,158346
1631709080.940195,216396.000,36481,2,PI,1,100,158363
1631709080.979271,216435.000,36499,3,PI,1,100,158358
1631709081.018347,216474.000,36499,3,PI,1,100,158385
1631709081.057424,216513.000,36499,3,PI,1,100,158397
1631709081.098003,216553.500,36518,2,PI,1,100,158419
1631709081.138582,216594.000,36518,2,PI,1,100,158442
1631709081.176657,216632.000,36536,3,PI,1,100,158466
1631709081.214731,216670.000,36536,3,PI,1,100,158478
1631709081.252805,216708.000,36536,3,PI,1,100,158490
1631709081.291214,216746.333,36555,3,PI,1,100,158508
1631709081.329622,216784.667,36555,3,PI,1,100,158548
1631709081.368031,216823.000,36555,3,PI,1,100,158574
1631709081.408610,216863.500,36571,2,PI,1,100,158559
1631709081.449189,216904.000,36571,2,PI,1,100,158550
1631709081.486930,216941.667,36590,3,PI,1,100,158523
1631709081.524670,216979.333,36590,3,PI,1,100,158530
1631709081.562411,217017.000,36590,3,PI,1,100,158530
1631709081.603992,217058.500,36608,2,PI,1,100,158505
1631709081.645573,217100.000,36608,2,PI,1,100,158545
1631709081.682980,217137.333,36628,3,PI,1,100,158566
1631709081.720386,217174.667,36628,3,PI,1,100,158572
1631709081.757792,217212.000,36628,3,PI,1,100,158565
1631709081.799374,217253.500,36644,2,PI,1,100,158585
1631709081.840955,217295.000,36644,2,PI,1,100,158621
1631709081.879029,217333.000,36663,3,PI,1,100,158639
1631709081.917104,217371.000,36663,3,PI,1,100,158649
1631709081.955178,217409.000,36663,3,PI,1,100,158646
1631709081.995758,217449.500,36681,2,PI,1,100,158656
1631709082.036337,217490.000,36681,2,PI,1,100,158694
1631709082.075079,217528.667,36700,3,PI,1,100,158704
1631709082.113822,217567.333,36700,3,PI,1,100,158711
1631709082.152564,217606.000,36700,3,PI,1,100,158685
1631709082.193644,217647.000,36718,2,PI,1,100,158644
1631709082.234725,217688.000,36718,2,PI,1,100,158623
1631709082.272465,217725.667,36735,3,PI,1,100,158612
1631709082.310205,217763.333,36735,3,PI,1,100,158596
1631709082.347946,217801.000,36735,3,PI,1,100,158575
1631709082.391364,217844.333,36753,3,PI,1,100,158584
1631709082.434782,217887.667,36753,3,PI,1,100,158591
1631709082.478200,217931.000,36753,3,PI,1,100,158567
1631709082.510764,217963.500,36772,2,PI,1,100,158566
1631709082.543328,217996.000,36772,2,PI,1,100,158552
1631709082.587080,218039.667,36790,3,PI,1,100,158595
1631709082.630832,218083.333,36790,3,PI,1,100,158508
1631709082.674584,218127.000,36790,3,PI,1,100,158358
1631709082.712324,218164.667,36808,3,PI,1,100,157891
1631709082.750065,218202.333,36808,3,PI,1,100,157198
1631709082.787805,218240.000,36808,3,PI,1,100,156746
1631709082.828886,218281.000,36826,2,PI,1,100,156213
1631709082.869966,218322.000,36826,2,PI,1,100,155924
1631709082.908040,218360.000,36845,3,PI,1,100,156048
1631709082.946115,218398.000,36845,3,PI,1,100,156222
1631709082.984189,218436.000,36845,3,PI,1,100,156633
1631709083.025269,218477.000,36863,2,PI,1,100,157005
1631709083.066350,218518.000,36863,2,PI,1,100,157466
1631709083.104090,218555.667,36882,3,PI,1,100,157772
1631709083.141830,218593.333,36882,3,PI,1,100,158141
1631709083.179571,218631.000,36882,3,PI,1,100,158393
1631709083.217645,218669.000,36898,3,PI,1,100,158542
1631709083.255720,218707.000,36898,3,PI,1,100,158685
1631709083.293794,218745.000,36898,3,PI,1,100,158818
1631709083.334874,218786.000,36917,2,PI,1,100,158960
1631709083.375955,218827.000,36917,2,PI,1,100,159089
1631709083.413695,218864.667,36935,3,PI,1,100,159163
1631709083.451436,218902.333,36935,3,PI,1,100,159217
1631709083.489176,218940.000,36935,3,PI,1,100,159208
1631709083.529755,218980.500,36954,2,PI,1,100,159198
1631709083.570334,219021.000,36954,2,PI,1,100,159120
1631709083.608743,219059.333,36971,3,PI,1,100,159068
1631709083.647151,219097.667,36971,3,PI,1,100,158914
1631709083.685560,219136.000,36971,3,PI,1,100,158740
1631709083.723634,219174.000,36990,3,PI,1,100,158651
1631709083.761708,219212.000,36990,3,PI,1,100,158580
1631709083.799783,219250.000,36990,3,PI,1,100,158579
1631709083.840863,219291.000,37008,2,PI,1,100,158571
1631709083.881943,219332.000,37008,2,PI,1,100,158565
1631709083.920018,219370.000,37027,3,PI,1,100,158597
1631709083.958092,219408.000,37027,3,PI,1,100,158597
1631709083.996167,219446.000,37027,3,PI,1,100,158601
1631709084.036245,219486.000,37044,2,PI,1,100,158619
1631709084.076323,219526.000,37044,2,PI,1,100,158667
1631709084.117404,219567.000,37066,4,PI,1,100,158694
1631709084.158484,219608.000,37066,4,PI,1,100,158692
1631709084.199564,219649.000,37066,4,PI,1,100,158691
1631709084.240644,219690.000,37066,4,PI,1,100,158703
1631709084.279053,219728.333,37084,3,PI,1,100,158706
1631709084.317461,219766.667,37084,3,PI,1,100,158718
1631709084.355870,219805.000,37084,3,PI,1,100,158735
1631709084.396449,219845.500,37103,2,PI,1,100,158746
1631709084.437028,219886.000,37103,2,PI,1,100,158759
1631709084.475437,219924.333,37121,3,PI,1,100,158740
1631709084.513845,219962.667,37121,3,PI,1,100,158764
1631709084.552253,220001.000,37121,3,PI,1,100,158782
1631709084.592833,220041.500,37141,2,PI,1,100,158809
1631709084.633412,220082.000,37141,2,PI,1,100,158837
1631709084.671152,220119.667,37159,3,PI,1,100,158841
1631709084.708893,220157.333,37159,3,PI,1,100,158874
1631709084.746633,220195.000,37159,3,PI,1,100,158923
1631709084.785376,220233.667,37176,3,PI,1,100,158953
1631709084.824118,220272.333,37176,3,PI,1,100,158960
1631709084.862860,220311.000,37176,3,PI,1,100,158922
1631709084.903941,220352.000,37194,2,PI,1,100,158906
1631709084.945021,220393.000,37194,2,PI,1,100,158921
1631709084.983095,220431.000,37213,3,PI,1,100,158929
1631709085.021170,220469.000,37213,3,PI,1,100,158887
1631709085.059244,220507.000,37213,3,PI,1,100,158859
1631709085.099323,220547.000,37231,2,PI,1,100,158880
1631709085.139401,220587.000,37231,2,PI,1,100,158901
1631709085.177141,220624.667,37248,3,PI,1,100,158868
1631709085.214882,220662.333,37248,3,PI,1,100,158812
1631709085.252622,220700.000,37248,3,PI,1,100,158813
1631709085.291698,220739.000,37266,3,PI,1,100,158912
1631709085.330775,220778.000,37266,3,PI,1,100,158898
1631709085.369851,220817.000,37266,3,PI,1,100,158792
1631709085.409930,220857.000,37285,2,PI,1,100,158661
1631709085.450008,220897.000,37285,2,PI,1,100,158712
1631709085.488416,220935.333,37303,3,PI,1,100,158787
1631709085.526825,220973.667,37303,3,PI,1,100,158753
1631709085.565233,221012.000,37303,3,PI,1,100,158703
1631709085.606313,221053.000,37323,2,PI,1,100,158591
1631709085.647394,221094.000,37323,2,PI,1,100,158552
1631709085.685468,221132.000,37339,3,PI,1,100,158615
1631709085.723542,221170.000,37339,3,PI,1,100,158666
1631709085.761617,221208.000,37339,3,PI,1,100,158702
1631709085.802196,221248.500,37358,2,PI,1,100,158681
1631709085.842775,221289.000,37358,2,PI,1,100,158604
1631709085.881518,221327.667,37376,3,PI,1,100,158626
1631709085.920260,221366.333,37376,3,PI,1,100,158656
1631709085.959002,221405.000,37376,3,PI,1,100,158733
1631709085.999081,221445.000,37395,2,PI,1,100,158735
1631709086.039159,221485.000,37395,2,PI,1,100,158637
1631709086.077234,221523.000,37411,3,PI,1,100,158516
1631709086.115308,221561.000,37411,3,PI,1,100,158345
1631709086.153383,221599.000,37411,3,PI,1,100,158295
1631709086.197134,221642.667,37430,3,PI,1,100,158293
1631709086.240887,221686.333,37430,3,PI,1,100,158343
1631709086.284639,221730.000,37430,3,PI,1,100,158405
1631709086.317203,221762.500,37448,2,PI,1,100,158356
1631709086.349766,221795.000,37448,2,PI,1,100,158305
1631709086.393518,221838.667,37467,3,PI,1,100,158191
1631709086.437271,221882.333,37467,3,PI,1,100,157984
1631709086.481023,221926.000,37467,3,PI,1,100,157731
1631709086.514087,221959.000,37485,2,PI,1,100,157558
1631709086.547152,221992.000,37485,2,PI,1,100,157524
1631709086.590904,222035.667,37503,3,PI,1,100,157545
1631709086.634656,222079.333,37503,3,PI,1,100,157613
