EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1631709067.243762,202726.333,34052,3,PR,1,100,121776
1631709067.282170,202764.667,34052,3,PR,1,100,121750
1631709067.320579,202803.000,34052,3,PR,1,100,121756
1631709067.361158,202843.500,34071,2,PR,1,100,121747
1631709067.401737,202884.000,34071,2,PR,1,100,121750
1631709067.440480,202922.667,34089,3,PR,1,100,121772
1631709067.479222,202961.333,34089,3,PR,1,100,121764
1631709067.517965,203000.000,34089,3,PR,1,100,121763
1631709067.555371,203037.333,34108,3,PR,1,100,121758
1631709067.592777,203074.667,34108,3,PR,1,100,121763
1631709067.630184,203112.000,34108,3,PR,1,100,121767
1631709067.671765,203153.500,34124,2,PR,1,100,121757
1631709067.713346,203195.000,34124,2,PR,1,100,121770
1631709067.751421,203233.000,34143,3,PR,1,100,121753
1631709067.789495,203271.000,34143,3,PR,1,100,121743
1631709067.827569,203309.000,34143,3,PR,1,100,121759
1631709067.868650,203350.000,34161,2,PR,1,100,121749
1631709067.909730,203391.000,34161,2,PR,1,100,121733
1631709067.948138,203429.333,34181,3,PR,1,100,121726
1631709067.986547,203467.667,34181,3,PR,1,100,121743
1631709068.024955,203506.000,34181,3,PR,1,100,121777
1631709068.063030,203544.000,34197,3,PR,1,100,121816
1631709068.101104,203582.000,34197,3,PR,1,100,121862
1631709068.139179,203620.000,34197,3,PR,1,100,121886
1631709068.179257,203660.000,34216,2,PR,1,100,121843
1631709068.219335,203700.000,34216,2,PR,1,100,121823
1631709068.257744,203738.333,34234,3,PR,1,100,121812
1631709068.296152,203776.667,34234,3,PR,1,100,121778
1631709068.334560,203815.000,34234,3,PR,1,100,121763
1631709068.375641,203856.000,34253,2,PR,1,100,121702
1631709068.416721,203897.000,34253,2,PR,1,100,121690
1631709068.455129,203935.333,34271,3,PR,1,100,121714
1631709068.493538,203973.667,34271,3,PR,1,100,121762
1631709068.531946,204012.000,34271,3,PR,1,100,121804
1631709068.570020,204050.000,34288,3,PR,1,100,121868
1631709068.608095,204088.000,34288,3,PR,1,100,121941
1631709068.646169,204126.000,34288,3,PR,1,100,122001
1631709068.686749,204166.500,34306,2,PR,1,100,122055
1631709068.727328,204207.000,34306,2,PR,1,100,122110
1631709068.768659,204248.250,34328,4,PR,1,100,122176
1631709068.809989,204289.500,34328,4,PR,1,100,122266
1631709068.851320,204330.750,34328,4,PR,1,100,122338
1631709068.892651,204372.000,34328,4,PR,1,100,122374
1631709068.931059,204410.333,34347,3,PR,1,100,122346
1631709068.969468,204448.667,34347,3,PR,1,100,122322
1631709069.007876,204487.000,34347,3,PR,1,100,122300
1631709069.048455,204527.500,34366,2,PR,1,100,122267
1631709069.089035,204568.000,34366,2,PR,1,100,122240
1631709069.127443,204606.333,34384,3,PR,1,100,122209
1631709069.165852,204644.667,34384,3,PR,1,100,122160
1631709069.204260,204683.000,34384,3,PR,1,100,122086
1631709069.241666,204720.333,34401,3,PR,1,100,122058
1631709069.279073,204757.667,34401,3,PR,1,100,122024
1631709069.316479,204795.000,34401,3,PR,1,100,122003
1631709069.357559,204836.000,34419,2,PR,1,100,121988
1631709069.398640,204877.000,34419,2,PR,1,100,121980
1631709069.436714,204915.000,34438,3,PR,1,100,122018
1631709069.474789,204953.000,34438,3,PR,1,100,122003
1631709069.512863,204991.000,34438,3,PR,1,100,121995
1631709069.554444,205032.500,34456,2,PR,1,100,121995
1631709069.596025,205074.000,34456,2,PR,1,100,121973
1631709069.634100,205112.000,34475,3,PR,1,100,121957
1631709069.672174,205150.000,34475,3,PR,1,100,121909
1631709069.710249,205188.000,34475,3,PR,1,100,121922
1631709069.748323,205226.000,34491,3,PR,1,100,121960
1631709069.786397,205264.000,34491,3,PR,1,100,121924
1631709069.824472,205302.000,34491,3,PR,1,100,121887
1631709069.865051,205342.500,34510,2,PR,1,100,121853
1631709069.905631,205383.000,34510,2,PR,1,100,121839
1631709069.943705,205421.000,34529,3,PR,1,100,121901
1631709069.981779,205459.000,34529,3,PR,1,100,121959
1631709070.019854,205497.000,34529,3,PR,1,100,122059
1631709070.060433,205537.500,34548,2,PR,1,100,121957
1631709070.101012,205578.000,34548,2,PR,1,100,121985
1631709070.139087,205616.000,34564,3,PR,1,100,122105
1631709070.177161,205654.000,34564,3,PR,1,100,122147
1631709070.215236,205692.000,34564,3,PR,1,100,122217
1631709070.256316,205733.000,34583,2,PR,1,100,122277
1631709070.297396,205774.000,34583,2,PR,1,100,122223
1631709070.335471,205812.000,34601,3,PR,1,100,122226
1631709070.373545,205850.000,34601,3,PR,1,100,122270
1631709070.411619,205888.000,34601,3,PR,1,100,122326
1631709070.452700,205929.000,34620,2,PR,1,100,122366
1631709070.493780,205970.000,34620,2,PR,1,100,122349
1631709070.532188,206008.333,34638,3,PR,1,100,122306
1631709070.570597,206046.667,34638,3,PR,1,100,122262
1631709070.609005,206085.000,34638,3,PR,1,100,122209
1631709070.650085,206126.000,34655,2,PR,1,100,122146
1631709070.691166,206167.000,34655,2,PR,1,100,122089
1631709070.729574,206205.333,34673,3,PR,1,100,122098
1631709070.767982,206243.667,34673,3,PR,1,100,122069
1631709070.806391,206282.000,34673,3,PR,1,100,122079
1631709070.849475,206325.000,34693,3,PR,1,100,122076
1631709070.892559,206368.000,34693,3,PR,1,100,122042
1631709070.935643,206411.000,34693,3,PR,1,100,122008
1631709070.968207,206443.500,34711,2,PR,1,100,121971
1631709071.000771,206476.000,34711,2,PR,1,100,121934
1631709071.043855,206519.000,34728,3,PR,1,100,121879
1631709071.086939,206562.000,34728,3,PR,1,100,121808
1631709071.130023,206605.000,34728,3,PR,1,100,121818
1631709071.163589,206638.500,34746,2,PR,1,100,121803
1631709071.197155,206672.000,34746,2,PR,1,100,121786
1631709071.240907,206715.667,34765,3,PR,1,100,121802
1631709071.284659,206759.333,34765,3,PR,1,100,121778
1631709071.328411,206803.000,34765,3,PR,1,100,121802
1631709071.366485,206841.000,34783,3,PR,1,100,121833
1631709071.404560,206879.000,34783,3,PR,1,100,121829
1631709071.442634,206917.000,34783,3,PR,1,100,121799
1631709071.483715,206958.000,34800,2,PR,1,100,121829
1631709071.524795,206999.000,34800,2,PR,1,100,121841
1631709071.562869,207037.000,34818,3,PR,1,100,121836
1631709071.600944,207075.000,34818,3,PR,1,100,121838
1631709071.639018,207113.000,34818,3,PR,1,100,121833
1631709071.679096,207153.000,34837,2,PR,1,100,121849
1631709071.719175,207193.000,34837,2,PR,1,100,121905
1631709071.758251,207232.000,34855,3,PR,1,100,121895
1631709071.797327,207271.000,34855,3,PR,1,100,121903
1631709071.836404,207310.000,34855,3,PR,1,100,121899
1631709071.873810,207347.333,34875,3,PR,1,100,121919
1631709071.911217,207384.667,34875,3,PR,1,100,121941
1631709071.948623,207422.000,34875,3,PR,1,100,121958
1631709071.990204,207463.500,34891,2,PR,1,100,121952
1631709072.031785,207505.000,34891,2,PR,1,100,121949
1631709072.069526,207542.667,34910,3,PR,1,100,121962
1631709072.107266,207580.333,34910,3,PR,1,100,121945
1631709072.145007,207618.000,34910,3,PR,1,100,121965
1631709072.185586,207658.500,34928,2,PR,1,100,121941
1631709072.226166,207699.000,34928,2,PR,1,100,121869
1631709072.264908,207737.667,34947,3,PR,1,100,121876
1631709072.303650,207776.333,34947,3,PR,1,100,121852
1631709072.342393,207815.000,34947,3,PR,1,100,121870
1631709072.380467,207853.000,34963,3,PR,1,100,121871
1631709072.418541,207891.000,34963,3,PR,1,100,121869
1631709072.456616,207929.000,34963,3,PR,1,100,121843
1631709072.497195,207969.500,34982,2,PR,1,100,121838
1631709072.537774,208010.000,34982,2,PR,1,100,121827
1631709072.575849,208048.000,35000,3,PR,1,100,121817
1631709072.613923,208086.000,35000,3,PR,1,100,121822
1631709072.651998,208124.000,35000,3,PR,1,100,121789
1631709072.692577,208164.500,35019,2,PR,1,100,121807
1631709072.733156,208205.000,35019,2,PR,1,100,121774
1631709072.771899,208243.667,35037,3,PR,1,100,121736
1631709072.810641,208282.333,35037,3,PR,1,100,121747
1631709072.849383,208321.000,35037,3,PR,1,100,121718
1631709072.889963,208361.500,35055,2,PR,1,100,121737
1631709072.930542,208402.000,35055,2,PR,1,100,121752
1631709072.968282,208439.667,35073,3,PR,1,100,121737
1631709073.006023,208477.333,35073,3,PR,1,100,121748
1631709073.043763,208515.000,35073,3,PR,1,100,121723
1631709073.084843,208556.000,35092,2,PR,1,100,121754
1631709073.125924,208597.000,35092,2,PR,1,100,121754
1631709073.163998,208635.000,35110,3,PR,1,100,121755
1631709073.202073,208673.000,35110,3,PR,1,100,121759
1631709073.240147,208711.000,35110,3,PR,1,100,121763
1631709073.280726,208751.500,35127,2,PR,1,100,121780
1631709073.321306,208792.000,35127,2,PR,1,100,121779
1631709073.359714,208830.333,35145,3,PR,1,100,121800
1631709073.398122,208868.667,35145,3,PR,1,100,121794
1631709073.436531,208907.000,35145,3,PR,1,100,121785
1631709073.479949,208950.333,35164,3,PR,1,100,121791
1631709073.523367,208993.667,35164,3,PR,1,100,121767
1631709073.566785,209037.000,35164,3,PR,1,100,121796
1631709073.599349,209069.500,35182,2,PR,1,100,121766
1631709073.631913,209102.000,35182,2,PR,1,100,121774
1631709073.674997,209145.000,35199,3,PR,1,100,121799
1631709073.718081,209188.000,35199,3,PR,1,100,121801
1631709073.761165,209231.000,35199,3,PR,1,100,121812
1631709073.794230,209264.000,35218,2,PR,1,100,121791
1631709073.827294,209297.000,35218,2,PR,1,100,121801
1631709073.866771,209336.400,35242,5,PR,1,100,121829
1631709073.906249,209375.800,35242,5,PR,1,100,121831
1631709073.945726,209415.200,35242,5,PR,1,100,121844
1631709073.985203,209454.600,35242,5,PR,1,100,121832
1631709074.024680,209494.000,35242,5,PR,1,100,121875
1631709074.065760,209535.000,35260,2,PR,1,100,121875
1631709074.106841,209576.000,35260,2,PR,1,100,121886
1631709074.144915,209614.000,35279,3,PR,1,100,121842
1631709074.182990,209652.000,35279,3,PR,1,100,121840
1631709074.221064,209690.000,35279,3,PR,1,100,121863
1631709074.261643,209730.500,35297,2,PR,1,100,121853
1631709074.302222,209771.000,35297,2,PR,1,100,121856
1631709074.340297,209809.000,35316,3,PR,1,100,121843
1631709074.378371,209847.000,35316,3,PR,1,100,121871
1631709074.416446,209885.000,35316,3,PR,1,100,121892
1631709074.458027,209926.500,35332,2,PR,1,100,121884
1631709074.499608,209968.000,35332,2,PR,1,100,121879
1631709074.537683,210006.000,35351,3,PR,1,100,121899
1631709074.575757,210044.000,35351,3,PR,1,100,121893
1631709074.613832,210082.000,35351,3,PR,1,100,121882
1631709074.654912,210123.000,35369,2,PR,1,100,121886
1631709074.695992,210164.000,35369,2,PR,1,100,121879
1631709074.733398,210201.333,35388,3,PR,1,100,121895
1631709074.770805,210238.667,35388,3,PR,1,100,121909
1631709074.808211,210276.000,35388,3,PR,1,100,121908
1631709074.851629,210319.333,35405,3,PR,1,100,121882
1631709074.895048,210362.667,35405,3,PR,1,100,121888
1631709074.938466,210406.000,35405,3,PR,1,100,121889
1631709074.971530,210439.000,35424,2,PR,1,100,121889
1631709075.004595,210472.000,35424,2,PR,1,100,121871
1631709075.048681,210516.000,35442,3,PR,1,100,121892
1631709075.092767,210560.000,35442,3,PR,1,100,121913
1631709075.136854,210604.000,35442,3,PR,1,100,121925
1631709075.169918,210637.000,35461,2,PR,1,100,121909
1631709075.202983,210670.000,35461,2,PR,1,100,121909
1631709075.246067,210713.000,35479,3,PR,1,100,121896
1631709075.289151,210756.000,35479,3,PR,1,100,121896
1631709075.332235,210799.000,35479,3,PR,1,100,121902
1631709075.369976,210836.667,35496,3,PR,1,100,121890
1631709075.407716,210874.333,35496,3,PR,1,100,121912
1631709075.445457,210912.000,35496,3,PR,1,100,121939
1631709075.487038,210953.500,35514,2,PR,1,100,121891
1631709075.528619,210995.000,35514,2,PR,1,100,121925
1631709075.566694,211033.000,35533,3,PR,1,100,121914
1631709075.604768,211071.000,35533,3,PR,1,100,121930
1631709075.642842,211109.000,35533,3,PR,1,100,121938
1631709075.683923,211150.000,35551,2,PR,1,100,121902
1631709075.725003,211191.000,35551,2,PR,1,100,121921
1631709075.763077,211229.000,35569,3,PR,1,100,121917
1631709075.801152,211267.000,35569,3,PR,1,100,121900
1631709075.839226,211305.000,35569,3,PR,1,100,121909
1631709075.877301,211343.000,35587,3,PR,1,100,121925
1631709075.915375,211381.000,35587,3,PR,1,100,121930
1631709075.953449,211419.000,35587,3,PR,1,100,121917
1631709075.994029,211459.500,35606,2,PR,1,100,121940
1631709076.034608,211500.000,35606,2,PR,1,100,121935
1631709076.073350,211538.667,35624,3,PR,1,100,121969
1631709076.112093,211577.333,35624,3,PR,1,100,121935
1631709076.150835,211616.000,35624,3,PR,1,100,121944
1631709076.190913,211656.000,35643,2,PR,1,100,121924
1631709076.230992,211696.000,35643,2,PR,1,100,121946
1631709076.269066,211734.000,35659,3,PR,1,100,121951
1631709076.307141,211772.000,35659,3,PR,1,100,121928
1631709076.345215,211810.000,35659,3,PR,1,100,121952
1631709076.382955,211847.667,35678,3,PR,1,100,121931
1631709076.420696,211885.333,35678,3,PR,1,100,121956
1631709076.458436,211923.000,35678,3,PR,1,100,121945
1631709076.499516,211964.000,35696,2,PR,1,100,121924
1631709076.540597,212005.000,35696,2,PR,1,100,121957
1631709076.579005,212043.333,35715,3,PR,1,100,121931
1631709076.617414,212081.667,35715,3,PR,1,100,121960
1631709076.655822,212120.000,35715,3,PR,1,100,121954
1631709076.696902,212161.000,35731,2,PR,1,100,121925
1631709076.737983,212202.000,35731,2,PR,1,100,121962
1631709076.776057,212240.000,35751,3,PR,1,100,121959
1631709076.814131,212278.000,35751,3,PR,1,100,121943
1631709076.852206,212316.000,35751,3,PR,1,100,121918
1631709076.889946,212353.667,35769,3,PR,1,100,121902
1631709076.927687,212391.333,35769,3,PR,1,100,121943
1631709076.965427,212429.000,35769,3,PR,1,100,121955
1631709077.006507,212470.000,35788,2,PR,1,100,121954
1631709077.047588,212511.000,35788,2,PR,1,100,121950
1631709077.085996,212549.333,35804,3,PR,1,100,121951
1631709077.124404,212587.667,35804,3,PR,1,100,121980
1631709077.162813,212626.000,35804,3,PR,1,100,121975
1631709077.203392,212666.500,35823,2,PR,1,100,121971
1631709077.243971,212707.000,35823,2,PR,1,100,121948
1631709077.282046,212745.000,35841,3,PR,1,100,121956
1631709077.320120,212783.000,35841,3,PR,1,100,121951
1631709077.358195,212821.000,35841,3,PR,1,100,121939
1631709077.398273,212861.000,35860,2,PR,1,100,121932
1631709077.438351,212901.000,35860,2,PR,1,100,121909
1631709077.476760,212939.333,35878,3,PR,1,100,121938
1631709077.515168,212977.667,35878,3,PR,1,100,121935
1631709077.553576,213016.000,35878,3,PR,1,100,121961
1631709077.594657,213057.000,35895,2,PR,1,100,121955
1631709077.635737,213098.000,35895,2,PR,1,100,121920
1631709077.674479,213136.667,35913,3,PR,1,100,121961
1631709077.713222,213175.333,35913,3,PR,1,100,121956
1631709077.751964,213214.000,35913,3,PR,1,100,121977
1631709077.792543,213254.500,35933,2,PR,1,100,121975
1631709077.833123,213295.000,35933,2,PR,1,100,121969
1631709077.876875,213338.667,35951,3,PR,1,100,121956
1631709077.920627,213382.333,35951,3,PR,1,100,121938
1631709077.964379,213426.000,35951,3,PR,1,100,121957
1631709078.001786,213463.333,35968,3,PR,1,100,121975
1631709078.039192,213500.667,35968,3,PR,1,100,121970
1631709078.076599,213538.000,35968,3,PR,1,100,121953
1631709078.118180,213579.500,35986,2,PR,1,100,121952
1631709078.159761,213621.000,35986,2,PR,1,100,121958
1631709078.197501,213658.667,36005,3,PR,1,100,121977
1631709078.235242,213696.333,36005,3,PR,1,100,121972
1631709078.272982,213734.000,36005,3,PR,1,100,121949
1631709078.314564,213775.500,36023,2,PR,1,100,121960
1631709078.356145,213817.000,36023,2,PR,1,100,121956
1631709078.394219,213855.000,36042,3,PR,1,100,121947
1631709078.432294,213893.000,36042,3,PR,1,100,121929
1631709078.470368,213931.000,36042,3,PR,1,100,121938
1631709078.508442,213969.000,36058,3,PR,1,100,121970
1631709078.546517,214007.000,36058,3,PR,1,100,121970
1631709078.584591,214045.000,36058,3,PR,1,100,121965
1631709078.625170,214085.500,36077,2,PR,1,100,121941
1631709078.665750,214126.000,36077,2,PR,1,100,121948
1631709078.704492,214164.667,36096,3,PR,1,100,121990
1631709078.743235,214203.333,36096,3,PR,1,100,121993
1631709078.781977,214242.000,36096,3,PR,1,100,121996
1631709078.822556,214282.500,36115,2,PR,1,100,121990
1631709078.863136,214323.000,36115,2,PR,1,100,122001
1631709078.901544,214361.333,36131,3,PR,1,100,122001
1631709078.939952,214399.667,36131,3,PR,1,100,122002
1631709078.978361,214438.000,36131,3,PR,1,100,121998
1631709079.018940,214478.500,36155,4,PR,1,100,121980
1631709079.059519,214519.000,36155,4,PR,1,100,121994
1631709079.100099,214559.500,36155,4,PR,1,100,121997
1631709079.140678,214600.000,36155,4,PR,1,100,121982
1631709079.173242,214632.500,36173,2,PR,1,100,122000
1631709079.205805,214665.000,36173,2,PR,1,100,121998
1631709079.249557,214708.667,36192,3,PR,1,100,122012
1631709079.293310,214752.333,36192,3,PR,1,100,122012
1631709079.337062,214796.000,36192,3,PR,1,100,122026
1631709079.370126,214829.000,36210,2,PR,1,100,122026
1631709079.403191,214862.000,36210,2,PR,1,100,122015
1631709079.446943,214905.667,36229,3,PR,1,100,122058
1631709079.490695,214949.333,36229,3,PR,1,100,122043
1631709079.534447,214993.000,36229,3,PR,1,100,122033
1631709079.572522,215031.000,36245,3,PR,1,100,122029
1631709079.610596,215069.000,36245,3,PR,1,100,122007
1631709079.648671,215107.000,36245,3,PR,1,100,122037
1631709079.689751,215148.000,36264,2,PR,1,100,122049
1631709079.730831,215189.000,36264,2,PR,1,100,122051
1631709079.768906,215227.000,36283,3,PR,1,100,122037
1631709079.806980,215265.000,36283,3,PR,1,100,122043
1631709079.845054,215303.000,36283,3,PR,1,100,122061
1631709079.886135,215344.000,36302,2,PR,1,100,122066
1631709079.927215,215385.000,36302,2,PR,1,100,122076
1631709079.965289,215423.000,36320,3,PR,1,100,122067
1631709080.003364,215461.000,36320,3,PR,1,100,122074
1631709080.041438,215499.000,36320,3,PR,1,100,122097
1631709080.079513,215537.000,36337,3,PR,1,100,122091
1631709080.117587,215575.000,36337,3,PR,1,100,122089
1631709080.155662,215613.000,36337,3,PR,1,100,122065
1631709080.196742,215654.000,36355,2,PR,1,100,122071
1631709080.237822,215695.000,36355,2,PR,1,100,122074
1631709080.275563,215732.667,36374,3,PR,1,100,122075
1631709080.313303,215770.333,36374,3,PR,1,100,122074
1631709080.351043,215808.000,36374,3,PR,1,100,122072
1631709080.392625,215849.500,36392,2,PR,1,100,122085
1631709080.434206,215891.000,36392,2,PR,1,100,122091
1631709080.472614,215929.333,36409,3,PR,1,100,122092
1631709080.511023,215967.667,36409,3,PR,1,100,122104
1631709080.549431,216006.000,36409,3,PR,1,100,122097
1631709080.590511,216047.000,36427,2,PR,1,100,122118
1631709080.631592,216088.000,36427,2,PR,1,100,122115
1631709080.669332,216125.667,36447,3,PR,1,100,122124
1631709080.707072,216163.333,36447,3,PR,1,100,122131
1631709080.744813,216201.000,36447,3,PR,1,100,122137
1631709080.783221,216239.333,36465,3,PR,1,100,122140
1631709080.821630,216277.667,36465,3,PR,1,100,122124
1631709080.860038,216316.000,36465,3,PR,1,100,122122
1631709080.900116,216356.000,36482,2,PR,1,100,122127
1631709080.940195,216396.000,36482,2,PR,1,100,122132
1631709080.979271,216435.000,36500,3,PR,1,100,122126
1631709081.018347,216474.000,36500,3,PR,1,100,122140
1631709081.057424,216513.000,36500,3,PR,1,100,122158
1631709081.098003,216553.500,36519,2,PR,1,100,122159
1631709081.138582,216594.000,36519,2,PR,1,100,122144
1631709081.176657,216632.000,36537,3,PR,1,100,122153
1631709081.214731,216670.000,36537,3,PR,1,100,122168
1631709081.252805,216708.000,36537,3,PR,1,100,122191
1631709081.291214,216746.333,36556,3,PR,1,100,122194
1631709081.329622,216784.667,36556,3,PR,1,100,122169
1631709081.368031,216823.000,36556,3,PR,1,100,122189
1631709081.408610,216863.500,36572,2,PR,1,100,122202
1631709081.449189,216904.000,36572,2,PR,1,100,122207
1631709081.486930,216941.667,36591,3,PR,1,100,122213
1631709081.524670,216979.333,36591,3,PR,1,100,122182
1631709081.562411,217017.000,36591,3,PR,1,100,122182
1631709081.603992,217058.500,36609,2,PR,1,100,122210
1631709081.645573,217100.000,36609,2,PR,1,100,122202
1631709081.682980,217137.333,36629,3,PR,1,100,122210
1631709081.720386,217174.667,36629,3,PR,1,100,122197
1631709081.757792,217212.000,36629,3,PR,1,100,122225
1631709081.799374,217253.500,36645,2,PR,1,100,122239
1631709081.840955,217295.000,36645,2,PR,1,100,122197
1631709081.879029,217333.000,36664,3,PR,1,100,122230
1631709081.917104,217371.000,36664,3,PR,1,100,122235
1631709081.955178,217409.000,36664,3,PR,1,100,122232
1631709081.995758,217449.500,36682,2,PR,1,100,122238
1631709082.036337,217490.000,36682,2,PR,1,100,122231
1631709082.075079,217528.667,36701,3,PR,1,100,122235
1631709082.113822,217567.333,36701,3,PR,1,100,122236
1631709082.152564,217606.000,36701,3,PR,1,100,122228
1631709082.195982,217649.333,36719,3,PR,1,100,122232
1631709082.239400,217692.667,36719,3,PR,1,100,122217
1631709082.282819,217736.000,36719,3,PR,1,100,122219
1631709082.315382,217768.500,36736,2,PR,1,100,122215
1631709082.347946,217801.000,36736,2,PR,1,100,122194
1631709082.391364,217844.333,36754,3,PR,1,100,122205
1631709082.434782,217887.667,36754,3,PR,1,100,122197
1631709082.478200,217931.000,36754,3,PR,1,100,122198
1631709082.515941,217968.667,36773,3,PR,1,100,122208
1631709082.553681,218006.333,36773,3,PR,1,100,122178
1631709082.591422,218044.000,36773,3,PR,1,100,122211
1631709082.633003,218085.500,36791,2,PR,1,100,122110
1631709082.674584,218127.000,36791,2,PR,1,100,121981
1631709082.712324,218164.667,36809,3,PR,1,100,121686
1631709082.750065,218202.333,36809,3,PR,1,100,121250
1631709082.787805,218240.000,36809,3,PR,1,100,120926
1631709082.828886,218281.000,36827,2,PR,1,100,120510
1631709082.869966,218322.000,36827,2,PR,1,100,120211
1631709082.908040,218360.000,36846,3,PR,1,100,120312
1631709082.946115,218398.000,36846,3,PR,1,100,120461
1631709082.984189,218436.000,36846,3,PR,1,100,120813
1631709083.021930,218473.667,36864,3,PR,1,100,121147
1631709083.059670,218511.333,36864,3,PR,1,100,121487
1631709083.097410,218549.000,36864,3,PR,1,100,121843
1631709083.138491,218590.000,36883,2,PR,1,100,122296
1631709083.179571,218631.000,36883,2,PR,1,100,122565
1631709083.217645,218669.000,36899,3,PR,1,100,122700
1631709083.255720,218707.000,36899,3,PR,1,100,122750
1631709083.293794,218745.000,36899,3,PR,1,100,122852
1631709083.334874,218786.000,36918,2,PR,1,100,122913
1631709083.375955,218827.000,36918,2,PR,1,100,122957
1631709083.413695,218864.667,36936,3,PR,1,100,122990
1631709083.451436,218902.333,36936,3,PR,1,100,122980
1631709083.489176,218940.000,36936,3,PR,1,100,123002
1631709083.527250,218978.000,36955,3,PR,1,100,122969
1631709083.565325,219016.000,36955,3,PR,1,100,122936
1631709083.603399,219054.000,36955,3,PR,1,100,122904
1631709083.644480,219095.000,36972,2,PR,1,100,122783
1631709083.685560,219136.000,36972,2,PR,1,100,122685
1631709083.723634,219174.000,36991,3,PR,1,100,122635
1631709083.761708,219212.000,36991,3,PR,1,100,122597
1631709083.799783,219250.000,36991,3,PR,1,100,122595
1631709083.840863,219291.000,37009,2,PR,1,100,122561
1631709083.881943,219332.000,37009,2,PR,1,100,122556
1631709083.920018,219370.000,37028,3,PR,1,100,122574
1631709083.958092,219408.000,37028,3,PR,1,100,122582
1631709083.996167,219446.000,37028,3,PR,1,100,122573
1631709084.036245,219486.000,37045,2,PR,1,100,122555
1631709084.076323,219526.000,37045,2,PR,1,100,122568
1631709084.117404,219567.000,37067,4,PR,1,100,122596
1631709084.158484,219608.000,37067,4,PR,1,100,122594
1631709084.199564,219649.000,37067,4,PR,1,100,122587
1631709084.240644,219690.000,37067,4,PR,1,100,122568
1631709084.279053,219728.333,37085,3,PR,1,100,122548
1631709084.317461,219766.667,37085,3,PR,1,100,122592
1631709084.355870,219805.000,37085,3,PR,1,100,122601
1631709084.396449,219845.500,37104,2,PR,1,100,122606
1631709084.437028,219886.000,37104,2,PR,1,100,122584
1631709084.475437,219924.333,37122,3,PR,1,100,122609
1631709084.513845,219962.667,37122,3,PR,1,100,122611
1631709084.552253,220001.000,37122,3,PR,1,100,122607
1631709084.592833,220041.500,37142,2,PR,1,100,122612
1631709084.633412,220082.000,37142,2,PR,1,100,122608
1631709084.671152,220119.667,37160,3,PR,1,100,122651
1631709084.708893,220157.333,37160,3,PR,1,100,122661
1631709084.746633,220195.000,37160,3,PR,1,100,122664
1631709084.785376,220233.667,37177,3,PR,1,100,122649
1631709084.824118,220272.333,37177,3,PR,1,100,122662
1631709084.862860,220311.000,37177,3,PR,1,100,122689
1631709084.903941,220352.000,37195,2,PR,1,100,122678
1631709084.945021,220393.000,37195,2,PR,1,100,122677
1631709084.983095,220431.000,37214,3,PR,1,100,122664
1631709085.021170,220469.000,37214,3,PR,1,100,122671
1631709085.059244,220507.000,37214,3,PR,1,100,122650
1631709085.099323,220547.000,37232,2,PR,1,100,122667
1631709085.139401,220587.000,37232,2,PR,1,100,122663
1631709085.177141,220624.667,37249,3,PR,1,100,122605
1631709085.214882,220662.333,37249,3,PR,1,100,122603
1631709085.252622,220700.000,37249,3,PR,1,100,122590
1631709085.291698,220739.000,37267,3,PR,1,100,122666
1631709085.330775,220778.000,37267,3,PR,1,100,122665
1631709085.369851,220817.000,37267,3,PR,1,100,122574
1631709085.409930,220857.000,37286,2,PR,1,100,122523
1631709085.450008,220897.000,37286,2,PR,1,100,122580
1631709085.488416,220935.333,37304,3,PR,1,100,122641
1631709085.526825,220973.667,37304,3,PR,1,100,122635
1631709085.565233,221012.000,37304,3,PR,1,100,122587
1631709085.606313,221053.000,37324,2,PR,1,100,122537
1631709085.647394,221094.000,37324,2,PR,1,100,122497
1631709085.685468,221132.000,37340,3,PR,1,100,122534
1631709085.723542,221170.000,37340,3,PR,1,100,122570
1631709085.761617,221208.000,37340,3,PR,1,100,122568
1631709085.802196,221248.500,37359,2,PR,1,100,122584
1631709085.842775,221289.000,37359,2,PR,1,100,122539
1631709085.881518,221327.667,37377,3,PR,1,100,122516
1631709085.920260,221366.333,37377,3,PR,1,100,122518
1631709085.959002,221405.000,37377,3,PR,1,100,122533
1631709085.999081,221445.000,37396,2,PR,1,100,122575
1631709086.039159,221485.000,37396,2,PR,1,100,122514
1631709086.077234,221523.000,37412,3,PR,1,100,122402
1631709086.115308,221561.000,37412,3,PR,1,100,122267
1631709086.153383,221599.000,37412,3,PR,1,100,122272
1631709086.197134,221642.667,37431,3,PR,1,100,122313
1631709086.240887,221686.333,37431,3,PR,1,100,122341
1631709086.284639,221730.000,37431,3,PR,1,100,122356
1631709086.317203,221762.500,37449,2,PR,1,100,122329
1631709086.349766,221795.000,37449,2,PR,1,100,122298
1631709086.393518,221838.667,37468,3,PR,1,100,122255
1631709086.437271,221882.333,37468,3,PR,1,100,122137
1631709086.481023,221926.000,37468,3,PR,1,100,122014
1631709086.514087,221959.000,37486,2,PR,1,100,121936
1631709086.547152,221992.000,37486,2,PR,1,100,121918
1631709086.590904,222035.667,37504,3,PR,1,100,121926
1631709086.634656,222079.333,37504,3,PR,1,100,121949
1631709086.678408,222123.000,37504,3,PR,1,100,121971
1631709086.715815,222160.333,37522,3,PR,1,100,121954
